ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
mand1415-2-470-2,,mand1415,2-470,wàizǔmǔ,wàizǔmǔ,w ai ⁵¹ + ts u ²¹⁴ + m u ²¹⁴,maternal,yuhsiaojung2021,,,^ wài zǔ mǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),外祖母;外祖母
mand1415-2-471-1,,mand1415,2-471,lǎo fùrén,lǎo fùrén,l au ²¹⁴ + + f u ⁵¹ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ lǎo + fù rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),老妇人;老婦人
mand1415-2-480-1,,mand1415,2-480,sūnzi,sūnzi,s ʊ n ⁵⁵ + ts ɿ ⁰,son’s son,yuhsiaojung2021,,,^ sūn zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),孙子;孫子
mand1415-2-480-2,,mand1415,2-480,wàisūn,wàisūn,w ai ⁵¹ + s ʊ n ⁵⁵,daughter’s son,yuhsiaojung2021,,,^ wài sūn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),外孙;外孫
mand1415-2-490-1,,mand1415,2-490,sūnnǚ,sūnnǚ,s ʊ n ⁵⁵ + n y ²¹⁴,son’s daughter,yuhsiaojung2021,,,^ sūn nǚ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),孙女;孫女
mand1415-2-490-2,,mand1415,2-490,wàisūnnǚ,wàisūnnǚ,w ai ⁵¹ + s ʊ n ⁵⁵ + n y ²¹⁴,daughter’s daughter,yuhsiaojung2021,,,^ wài sūn nǚ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),外孙女;外孫女
mand1415-2-511-1,,mand1415,2-511,jiùfù,jiùfù,tɕ j ɔu ⁵¹ + f u ⁵¹,,yuhsiaojung2021,,,^ jiù fù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),舅父;舅父
mand1415-2-512-1,,mand1415,2-512,bófù,bófù,p w o ³⁵ + f u ⁵¹,father’s older brother,yuhsiaojung2021,,,^ bó fù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),伯父;伯父
mand1415-2-512-2,,mand1415,2-512,shūfù,shūfù,ʂ u ⁵⁵ + f u ⁵¹,father’s younger brother,yuhsiaojung2021,,,^ shū fù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),叔父;叔父
mand1415-2-521-1,,mand1415,2-521,yímǔ,yímǔ,j i ³⁵ + m u ²¹⁴,,yuhsiaojung2021,,,^ yí mǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),姨母;姨母
mand1415-2-522-1,,mand1415,2-522,gūmǔ,gūmǔ,k u ⁵⁵ + m u ²¹⁴,,yuhsiaojung2021,,,^ gū mǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),姑母;姑母
mand1415-2-530-1,,mand1415,2-530,zhízi,zhízi,ʈʂ ʅ ³⁵ + ts ɿ ⁰,father’s sibling’s son,yuhsiaojung2021,,,^ zhí zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),侄子;侄子
mand1415-2-530-2,,mand1415,2-530,wàisheng,wàisheng,w ai ⁵¹ + ʂ ə ŋ ⁰,mother’s sibling’s son,yuhsiaojung2021,,,^ wài sheng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),外甥;外甥
mand1415-2-540-1,,mand1415,2-540,zhínǚ,zhínǚ,ʈʂ ʅ ³⁵ + n y ²¹⁴,father’s sibling’s daughter,yuhsiaojung2021,,,^ zhí nǚ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),侄女;侄女
mand1415-2-540-2,,mand1415,2-540,wàishengnǚ,wàishengnǚ,w ai ⁵¹ + ʂ ə ŋ ⁰ + n y ²¹⁴,mother’s sibling’s daughter,yuhsiaojung2021,,,^ wài sheng nǚ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),外甥女;外甥女
mand1415-2-550-1,,mand1415,2-550,tángxiōngdì,tángxiōngdì,tʰ a ŋ ³⁵ + ɕ j ʊ ŋ ⁵⁵ + t i ⁵¹,father’s brother’s son,yuhsiaojung2021,,,^ táng xiōng dì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),堂兄弟;堂兄弟
mand1415-2-550-2,,mand1415,2-550,biǎoxiōngdì,biǎoxiōngdì,p j au ²¹⁴ + ɕ j ʊ ŋ ⁵⁵ + t i ⁵¹,other male cousin,yuhsiaojung2021,,,^ biǎo xiōng dì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),表兄弟;表兄弟
mand1415-2-550-3,,mand1415,2-550,tánɡjiěmèi,tánɡjiěmèi,t a ŋ ³⁵ + tɕ j ɛ ²¹⁴ + m əi ⁵¹,father’s brother’s daughter,yuhsiaojung2021,,,^ tánɡjiěmèi $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),堂姐妹;堂姐妹
mand1415-2-550-4,,mand1415,2-550,biǎojiěmèi,biǎojiěmèi,p j au ²¹⁴ + tɕ j ə ²¹⁴ + m əi ⁵¹,other female cousin,yuhsiaojung2021,,,^ biǎo jiě mèi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),表姐妹;表姐妹
mand1415-2-560-1,,mand1415,2-560,zǔxiān,zǔxiān,ts u ²¹⁴ + ɕ j ɛ n ⁵⁵,,yuhsiaojung2021,,,^ zǔ xiān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),祖先;祖先
mand1415-2-570-1,,mand1415,2-570,hòudài,hòudài,x ɔu ⁵¹ + t ai ⁵¹,,yuhsiaojung2021,,,^ hòu dài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),后代;後代
mand1415-2-610-1,,mand1415,2-610,yuèfù,yuèfù,ɥ ə ⁵¹ + f u ⁵¹,,yuhsiaojung2021,,,^ yuè fù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),岳父;岳父
mand1415-2-611-1,,mand1415,2-611,gōnggong,gōnggong,k ʊ ŋ ⁵⁵ + k ʊ ŋ ⁰,,yuhsiaojung2021,,,^ gōng gong$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公公;公公
mand1415-2-620-1,,mand1415,2-620,yuèmǔ,yuèmǔ,ɥ ə ⁵¹ + m u ²¹⁴,,yuhsiaojung2021,,,^ yuè mǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),岳母;岳母
mand1415-2-621-1,,mand1415,2-621,pópo,pópo,pʰ w ɔ ³⁵ + pʰ w ɔ ⁰,,yuhsiaojung2021,,,^ pó po$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),婆婆;婆婆
mand1415-2-630-1,,mand1415,2-630,nǚxu,nǚxu,n y ²¹⁴ + ɕ y ⁰,,yuhsiaojung2021,,,^ nǚ xu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),女婿;女婿
mand1415-2-631-1,,mand1415,2-631,nǚxu,nǚxu,n y ²¹⁴ + ɕ y ⁰,,yuhsiaojung2021,,,^ nǚ xu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),女婿;女婿
mand1415-2-640-1,,mand1415,2-640,érxífu,érxífu,ɚ ³⁵ + ɕ i ³⁵ + f u ⁰,,yuhsiaojung2021,,,^ ér xí fu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),儿媳妇;兒媳婦
mand1415-2-641-1,,mand1415,2-641,érxífu,érxífu,ɚ ³⁵ + ɕ i ³⁵ + f u ⁰,,yuhsiaojung2021,,,^ ér xí fu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),儿媳妇;兒媳婦
mand1415-2-710-1,,mand1415,2-710,jìfù,jìfù,tɕ i ⁵¹ + f u ⁵¹,,yuhsiaojung2021,,,^ jì fù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),继父;繼父
mand1415-2-720-1,,mand1415,2-720,jìmǔ,jìmǔ,tɕ i ⁵¹ + m u ²¹⁴,,yuhsiaojung2021,,,^ jì mǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),继母;繼母
mand1415-2-730-1,,mand1415,2-730,jìzǐ,jìzǐ,tɕ i ⁵¹ + ts ɿ ²¹⁴,,yuhsiaojung2021,,,^ jì zǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),继子;繼子
mand1415-2-740-1,,mand1415,2-740,jìnǚ,jìnǚ,tɕ i ⁵¹ + n y ²¹⁴,,yuhsiaojung2021,,,^ jìnǚ $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),继女;繼女
mand1415-2-750-1,,mand1415,2-750,gū'ér,gū'ér,k u ⁵⁵ + <<'>> ɚ ³⁵,,yuhsiaojung2021,,,^ gū <'> ér$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),孤儿;孤兒
mand1415-2-760-1,,mand1415,2-760,guǎfu,guǎfu,k w a ²¹⁴ + f u ⁰,,yuhsiaojung2021,,,^ guǎ fu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),寡妇;寡婦
mand1415-2-770-1,,mand1415,2-770,guānfū,guānfū,k w a n ⁵⁵ + f u ⁵⁵,,yuhsiaojung2021,,,^ guān fū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鳏夫;鰥夫
mand1415-2-810-1,,mand1415,2-810,qīnqi,qīnqi,tɕʰ i n ⁵⁵ + tɕʰ ⁰,general,yuhsiaojung2021,,,^ qīn qi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),亲戚;親戚
mand1415-2-810-2,,mand1415,2-810,qīnshǔ,qīnshǔ,tɕʰ i n ⁵⁵ + ʂ u ²¹⁴,close,yuhsiaojung2021,,,^ qīn shǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),亲属;親屬
mand1415-2-820-1,,mand1415,2-820,jiātíng,jiātíng,tɕ j a ⁵⁵ + tʰ i ŋ ³⁵,,yuhsiaojung2021,,,^ jiā tíng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),家庭;家庭
mand1415-2-910-1,,mand1415,2-910,wǒ,wǒ,w ɔ ²¹⁴,,yuhsiaojung2021,,,^ wǒ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),我;我
mand1415-2-920-1,,mand1415,2-920,nǐ,nǐ,n i ²¹⁴,,yuhsiaojung2021,,,^ nǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),你;你
mand1415-2-930-1,,mand1415,2-930,tā,tā,tʰ a ⁵⁵,he,yuhsiaojung2021,,,^ tā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),他;他
mand1415-2-930-2,,mand1415,2-930,tā,tā,tʰ a ⁵⁵,she,yuhsiaojung2021,,,^ tā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),她;她
mand1415-2-930-3,,mand1415,2-930,tā,tā,tʰ a ⁵⁵,it,yuhsiaojung2021,,,^ tā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),它;它
mand1415-2-940-1,,mand1415,2-940,wǒmen,wǒmen,w ɔ ²¹⁴ + m ə n ⁰,,yuhsiaojung2021,,,^ wǒ men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),我们;我們
mand1415-2-941-1,,mand1415,2-941,zánmen,zánmen,ts a n ³⁵ + m ə n ⁰,Northern,yuhsiaojung2021,,,^ zán men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),咱们;咱們
mand1415-2-942-1,,mand1415,2-942,wǒmen,wǒmen,w ɔ ²¹⁴ + m ə n ⁰,Northern,yuhsiaojung2021,,,^ wǒ men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),我们;我們
mand1415-2-950-1,,mand1415,2-950,nǐmen,nǐmen,n i ²¹⁴ + m ə n ⁰,,yuhsiaojung2021,,,^ nǐ men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),你们;你們
mand1415-2-960-1,,mand1415,2-960,tāmen,tāmen,tʰ a ⁵⁵ + m ə n ⁰,he.PL,yuhsiaojung2021,,,^ tā men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),他们;他們
mand1415-2-960-2,,mand1415,2-960,tāmen,tāmen,tʰ a ⁵⁵ + m ə n ⁰,she.PL,yuhsiaojung2021,,,^ tā men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),她们;她們
mand1415-2-960-3,,mand1415,2-960,tāmen,tāmen,tʰ a ⁵⁵ + m ə n ⁰,it.PL,yuhsiaojung2021,,,^ tā men$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),它们;它們
mand1415-3-110-1,,mand1415,3-110,dòngwù,dòngwù,t ʊ ŋ ⁵¹ + w u ⁵¹,,yuhsiaojung2021,,,^ dòng wù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),动物;動物
mand1415-3-120-1,,mand1415,3-120,xióngxìng,xióngxìng,ɕ j ʊ ŋ ³⁵ + ɕ i ŋ ⁵¹,choice depends on animal,yuhsiaojung2021,,,^ xióng xìng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),雄性;雄性
mand1415-3-120-2,,mand1415,3-120,gōng,gōng,k ʊ ŋ ⁵⁵,choice depends on animal,yuhsiaojung2021,,,^ gōng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公;公
mand1415-3-130-1,,mand1415,3-130,cíxìng,cíxìng,tsʰ ɿ ³⁵ + ɕ i ŋ ⁵¹,choice depends on animal,yuhsiaojung2021,,,^ cí xìng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),雌性;雌性
mand1415-3-130-2,,mand1415,3-130,mǔ,mǔ,m u ²¹⁴,choice depends on animal,yuhsiaojung2021,,,^ mǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),母;母
mand1415-3-150-1,,mand1415,3-150,shēngchù,shēngchù,ʂ ə ŋ ⁵⁵ + ʈʂ u ⁵¹,,yuhsiaojung2021,,,^ shēng chù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),牲畜;牲畜
mand1415-3-160-1,,mand1415,3-160,mùchǎng,mùchǎng,m u ⁵¹ + ʈʂ a ŋ ²¹⁴,,yuhsiaojung2021,,,^ mù chǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),牧场;牧場
mand1415-3-180-1,,mand1415,3-180,mùrén,mùrén,m u ⁵¹ + ʐ ə n ³⁵,,yuhsiaojung2021,,,^ mù rén$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),牧人;牧人
mand1415-3-190-1,,mand1415,3-190,mǎjiù,mǎjiù,m a ²¹⁴ + tɕ j ɔu ⁵¹,for horses,yuhsiaojung2021,,,^ mǎ jiù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),马厩;馬廄
mand1415-3-190-2,,mand1415,3-190,chùlán,chùlán,ʈʂ u ⁵¹ + l a n ³⁵,for other animals,yuhsiaojung2021,,,^ chù lán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),畜栏;畜欄
mand1415-3-200-1,,mand1415,3-200,niú,niú,n j ɔu ³⁵,,yuhsiaojung2021,,,^ niú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),牛;牛
mand1415-3-210-1,,mand1415,3-210,gōngniú,gōngniú,k ʊ ŋ ⁵⁵ + n j ɔu ³⁵,,yuhsiaojung2021,,,^ gōng niú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公牛;公牛
mand1415-3-220-1,,mand1415,3-220,niú,niú,n j ɔu ³⁵,,yuhsiaojung2021,,,^ niú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),牛;牛
mand1415-3-230-1,,mand1415,3-230,mǔniú,mǔniú,m u ²¹⁴ + n j ɔu ³⁵,,yuhsiaojung2021,,,^ mǔ niú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),母牛;母牛
mand1415-3-240-1,,mand1415,3-240,niúdú,niúdú,n j ɔu ³⁵ + t u ³⁵,,yuhsiaojung2021,,,^ niú dú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),牛犊;牛犢
mand1415-3-250-1,,mand1415,3-250,yáng,yáng,j a ŋ ³⁵,,yuhsiaojung2021,,,^ yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),羊;羊
mand1415-3-260-1,,mand1415,3-260,gōngyáng,gōngyáng,k ʊ ŋ ⁵⁵ + j a ŋ ³⁵,,yuhsiaojung2021,,,^ gōng yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公羊;公羊
mand1415-3-280-1,,mand1415,3-280,mǔyáng,mǔyáng,m u ²¹⁴ + j a ŋ ³⁵,,yuhsiaojung2021,,,^ mǔ yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),母羊;母羊
mand1415-3-290-1,,mand1415,3-290,gāoyáng,gāoyáng,k au ⁵⁵ + j a ŋ ³⁵,,yuhsiaojung2021,,,^ gāo yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),羔羊;羔羊
mand1415-3-320-1,,mand1415,3-320,gōngzhū,gōngzhū,k ʊ ŋ ⁵⁵ + ʈʂ u ⁵⁵,,yuhsiaojung2021,,,^ gōng zhū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公猪;公豬
mand1415-3-340-1,,mand1415,3-340,mǔzhū,mǔzhū,m u ²¹⁴ + ʈʂ u ⁵⁵,,yuhsiaojung2021,,,^ mǔ zhū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),母猪;母豬
mand1415-3-350-1,,mand1415,3-350,zhū,zhū,ʈʂ u ⁵⁵,,yuhsiaojung2021,,,^ zhū$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),猪;豬
mand1415-3-360-1,,mand1415,3-360,shānyáng,shānyáng,ʂ a n ⁵⁵ + j a ŋ ³⁵,,yuhsiaojung2021,,,^ shān yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),山羊;山羊
mand1415-3-370-1,,mand1415,3-370,gōng shānyáng,gōng shānyáng,k ʊ ŋ ⁵⁵ + + ʂ a n ⁵⁵ + j a ŋ ³⁵,,yuhsiaojung2021,,,^ gōng + shān yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公山羊;公山羊
mand1415-3-380-1,,mand1415,3-380,xiǎo shānyáng,xiǎo shānyáng,ɕ j au ²¹⁴ + + ʂ a n ⁵⁵ + j a ŋ ³⁵,,yuhsiaojung2021,,,^ xiǎo + shān yáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),小山羊;小山羊
mand1415-3-410-1,,mand1415,3-410,mǎ,mǎ,m a ²¹⁴,,yuhsiaojung2021,,,^ mǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),马;馬
mand1415-3-420-1,,mand1415,3-420,gōngmǎ,gōngmǎ,k ʊ ŋ ⁵⁵ + m a ²¹⁴,,yuhsiaojung2021,,,^ gōng mǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公马;公馬
mand1415-3-440-1,,mand1415,3-440,mǔmǎ,mǔmǎ,m u ²¹⁴ + m a ²¹⁴,,yuhsiaojung2021,,,^ mǔ mǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),母马;母馬
mand1415-3-450-1,,mand1415,3-450,xiǎomǎ,xiǎomǎ,ɕ j au ²¹⁴ + m a ²¹⁴,,yuhsiaojung2021,,,^ xiǎo mǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),小马;小馬
mand1415-3-460-1,,mand1415,3-460,lǘ,lǘ,l y ³⁵,,yuhsiaojung2021,,,^ lǘ $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),驴;驢
mand1415-3-470-1,,mand1415,3-470,luózi,luózi,l w ɔ ³⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ luó zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),骡子;騾子
mand1415-3-500-1,,mand1415,3-500,jiāqín,jiāqín,tɕ j a ⁵⁵ + tɕʰ i n ³⁵,,yuhsiaojung2021,,,^ jiā qín$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),家禽;家禽
mand1415-3-520-1,,mand1415,3-520,gōngjī,gōngjī,k ʊ ŋ ⁵⁵ + tɕ i ⁵⁵,,yuhsiaojung2021,,,^ gōng jī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),公鸡;公雞
mand1415-3-540-1,,mand1415,3-540,mǔjī,mǔjī,m u ²¹⁴ + tɕ i ⁵⁵,,yuhsiaojung2021,,,^ mǔ jī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),母鸡;母雞
mand1415-3-550-1,,mand1415,3-550,jī,jī,tɕ i ⁵⁵,,yuhsiaojung2021,,,^ jī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鸡;雞
mand1415-3-560-1,,mand1415,3-560,é,é,ə ³⁵,,yuhsiaojung2021,,,^ é$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鹅;鵝
mand1415-3-570-1,,mand1415,3-570,yā,yā,j a ⁵⁵,,yuhsiaojung2021,,,^ yā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鸭;鴨
mand1415-3-580-1,,mand1415,3-580,wō,wō,w ɔ ⁵⁵,,yuhsiaojung2021,,,^ wō$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),窝;窩
mand1415-3-581-1,,mand1415,3-581,niǎo,niǎo,n j au ²¹⁴,,yuhsiaojung2021,,,^ niǎo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鸟;鳥
mand1415-3-582-1,,mand1415,3-582,hǎi’ōu,hǎi’ōu,x ai ²¹⁴ + <<’>> ɔu ⁵⁵,,yuhsiaojung2021,,,^ hǎi <’> ōu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),海鸥;海鷗
mand1415-3-583-1,,mand1415,3-583,lù,lù,l u ⁵¹,,yuhsiaojung2021,,,^ lù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鹭;鷺
mand1415-3-584-1,,mand1415,3-584,yīng,yīng,j i ŋ ⁵⁵,,yuhsiaojung2021,,,^ yīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鹰;鷹
mand1415-3-585-1,,mand1415,3-585,yīng,yīng,j i ŋ ⁵⁵,different species,yuhsiaojung2021,,,^ yīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鹰;鷹
mand1415-3-585-2,,mand1415,3-585,sǔn,sǔn,s ʊ n ²¹⁴,different species,yuhsiaojung2021,,,^ sǔn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),隼;隼
mand1415-3-586-1,,mand1415,3-586,wùjiù,wùjiù,w u ⁵¹ + tɕ j ɔu ⁵¹,,yuhsiaojung2021,,,^ wù jiù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),兀鹫;兀鷲
mand1415-3-591-1,,mand1415,3-591,biānfú,biānfú,p j ɛ n ⁵⁵ + f u ³⁵,,yuhsiaojung2021,,,^ biān fú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),蝙蝠;蝙蝠
mand1415-3-592-1,,mand1415,3-592,yīngwǔ,yīngwǔ,j i ŋ ⁵⁵ + w u ²¹⁴,,yuhsiaojung2021,,,^ yīng wǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鹦鹉;鸚鵡
mand1415-3-593-1,,mand1415,3-593,wūyā,wūyā,w u ⁵⁵ + j a ⁵⁵,,yuhsiaojung2021,,,^ wū yā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),乌鸦;烏鴉
mand1415-3-594-1,,mand1415,3-594,gēzi,gēzi,k ə ⁵⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ gē zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鸽子;鴿子
mand1415-3-596-1,,mand1415,3-596,māotóuyīng,māotóuyīng,m au ⁵⁵ + tʰ ɔu ³⁵ + j i ŋ ⁵⁵,,yuhsiaojung2021,,,^ māo tóu yīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),猫头鹰;貓頭鷹
mand1415-3-610-1,,mand1415,3-610,gǒu,gǒu,k ɔu ²¹⁴,,yuhsiaojung2021,,,^ gǒu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),狗;狗
mand1415-3-614-1,,mand1415,3-614,tù,tù,tʰ u ⁵¹,,yuhsiaojung2021,,,^ tù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),兔;兔
mand1415-3-620-1,,mand1415,3-620,māo,māo,m au ⁵⁵,,yuhsiaojung2021,,,^ māo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),猫;貓
mand1415-3-622-1,,mand1415,3-622,fùshǔ,fùshǔ,f u ⁵¹ + ʂ u ²¹⁴,,yuhsiaojung2021,,,^ fù shǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),负鼠;負鼠
mand1415-3-630-1,,mand1415,3-630,shǔ,shǔ,ʂ u ²¹⁴,,yuhsiaojung2021,,,^ shǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鼠;鼠
mand1415-3-650-1,,mand1415,3-650,yú,yú,ɥ y ³⁵,,yuhsiaojung2021,,,^ yú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鱼;魚
mand1415-3-652-1,,mand1415,3-652,qí,qí,tɕʰ i ³⁵,,yuhsiaojung2021,,,^ qí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鳍;鰭
mand1415-3-653-1,,mand1415,3-653,yúlín,yúlín,ɥ y ³⁵ + l i n ³⁵,,yuhsiaojung2021,,,^ yú lín$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鱼鳞;魚鱗
mand1415-3-654-1,,mand1415,3-654,yúsāi,yúsāi,ɥ y ³⁵ + s ai ⁵⁵,,yuhsiaojung2021,,,^ yú sāi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鱼鳃;魚鰓
mand1415-3-655-1,,mand1415,3-655,bèiké,bèiké,p əi ⁵¹ + kʰ ə ³⁵,,yuhsiaojung2021,,,^ bèi ké$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),贝壳;貝殼
mand1415-3-661-1,,mand1415,3-661,shāyú,shāyú,ʂ a ⁵⁵ + ɥ y ³⁵,,yuhsiaojung2021,,,^ shā yú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鲨鱼;鯊魚
mand1415-3-662-1,,mand1415,3-662,hǎitún,hǎitún,x ai ²¹⁴ + tʰ ʊ n ³⁵,,yuhsiaojung2021,,,^ hǎi tún$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),海豚;海豚
mand1415-3-663-1,,mand1415,3-663,jīng,jīng,tɕ i ŋ ⁵⁵,,yuhsiaojung2021,,,^ jīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鲸;鯨
mand1415-3-664-1,,mand1415,3-664,hóng,hóng,x ʊ ŋ ³⁵,,yuhsiaojung2021,,,^ hóng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),魟;魟
mand1415-3-665-1,,mand1415,3-665,mányú,mányú,m a n ³⁵ + ɥ y ³⁵,,yuhsiaojung2021,,,^ mán yú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),鳗鱼;鰻魚
mand1415-3-710-1,,mand1415,3-710,láng,láng,l a ŋ ³⁵,,yuhsiaojung2021,,,^ láng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),狼;狼
